"scenario_id","technology","country","admin_level","admin1","admin2","admin_unit","survey_n","eligible_population","target_percent","deadline_months","sigma","delta","sigma_source","delta_source","sigma_parameter_level","delta_parameter_level","minimum_TOT","TOT_per_1000","adoption_at_deadline_percent","earliest_safe_withdrawal_month","adoption_at_withdrawal_percent","minimum_post_adoption_percent","adoption_1y_after_percent","adoption_3y_after_percent","adoption_5y_after_percent","target_maintained_after_withdrawal","status"
"PPT_00085","Push-Pull","Kenya","Admin1","Siaya",,"Siaya",63,10000,50,60,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",32,3.2,50.1254553749045,60,50.1254264288962,50.1254264288962,54.7935417740664,56.7281718685645,56.0781965472455,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00086","Push-Pull","Kenya","Admin1","Siaya",,"Siaya",63,10000,60,12,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00087","Push-Pull","Kenya","Admin1","Siaya",,"Siaya",63,10000,60,24,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",302,30.2,60.0146414463616,24,60.0146403174421,60.0146403174421,69.1835503588472,66.8199632463709,61.2653299043427,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00088","Push-Pull","Kenya","Admin1","Siaya",,"Siaya",63,10000,60,36,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",122,12.2,60.1022131821694,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00089","Push-Pull","Kenya","Admin1","Siaya",,"Siaya",63,10000,60,48,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",74,7.4,60.1156990391156,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00090","Push-Pull","Kenya","Admin1","Siaya",,"Siaya",63,10000,60,60,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",52,5.2,60.0036726680481,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00091","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,10,12,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",96,9.6,10.0490292883672,12,10.0490293082459,10.0490293082459,21.961176871944,33.4636422953328,39.508399975507,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00092","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,10,24,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",26,2.6,10.1083943620186,24,10.108396314219,10.108396314219,16.3445632152806,24.1953647762198,30.3695722684705,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00093","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,10,36,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",13,1.3,10.3339200802267,36,10.333921244062,10.333921244062,14.7459686315866,21.2498215721226,27.1571797728113,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00094","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,10,48,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",8,0.8,10.5035293544686,48,10.5035326260074,10.5035326260074,14.0511871702348,19.8916185518976,25.6167489197545,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00095","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,10,60,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",6,0.6,11.576866307688,60,11.5768704465774,11.5768704465774,14.8525535656453,20.5793054576645,26.2955324628006,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00096","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,20,12,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",265,26.5,20.0361694710848,12,20.0361694833557,20.0361694833557,38.765806487338,51.5765011169562,53.3440049248905,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00097","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,20,24,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",61,6.1,20.0614429905059,24,20.0614413990056,20.0614413990056,30.4403470476539,40.2523086767534,44.6754584496302,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00098","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,20,36,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",29,2.9,20.1160688521395,36,20.1160688280579,20.1160688280579,27.3197623796393,35.5870019428907,40.6372424390919,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00099","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,20,48,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",18,1.8,20.6476013004429,48,20.6476012996786,20.6476012996786,26.3795573199068,33.8106433628689,38.9719332018837,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00100","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,20,60,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",12,1.2,20.5209377531436,60,20.5209380329727,20.5209380329727,25.3372537531354,32.2523148081747,37.5221692874751,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00101","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,30,12,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00102","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,30,24,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",115,11.5,30.1412220373413,24,30.1412090676994,30.1412090676994,42.6473167550568,51.252652610472,52.3731465754881,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00103","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,30,36,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",52,5.2,30.2618367804933,36,30.2618364378131,30.2618364378131,38.9658753187764,46.3708861415235,48.7421158634031,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00104","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,30,48,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",31,3.1,30.3868614825394,48,30.3868614653294,30.3868614653294,37.1087714052296,43.7531225130644,46.6645580402079,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00105","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,30,60,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",21,2.1,30.5503696230086,60,30.5503608118372,30.5503608118372,36.1121762198215,42.2501861560753,45.4168302699826,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00106","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,40,12,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00107","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,40,24,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",216,21.6,40.0231286212276,24,40.0231202236501,40.0231202236501,52.3713726297736,58.0955231380797,56.271609160948,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00108","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,40,36,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",87,8.7,40.178113366445,36,40.1780978122513,40.1780978122513,48.93793167593,53.8949837519139,53.4150038202452,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00109","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,40,48,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",50,5,40.088528985537,48,40.0885266410042,40.0885266410042,46.7189672763263,51.1484708935501,51.4482320618062,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00110","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,40,60,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",34,3.4,40.3992641459044,60,40.3992507423441,40.3992507423441,45.6949533563843,49.6404616877703,50.2860419607883,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00111","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,50,12,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00112","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,50,24,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00113","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,50,36,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",156,15.6,50.0727475102268,36,50.0727402207195,50.0727402207195,57.3428351172503,58.9167498801896,55.9710626016984,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00114","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,50,48,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",84,8.4,50.0529865072297,48,50.0529864050934,50.0529864050934,55.4013802787099,56.6087052281153,54.3914978979524,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00115","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,50,60,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",56,5.6,50.176796402918,60,50.1767925164683,50.1767925164683,54.1901391269169,55.0424337851868,53.2592838881027,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00116","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,60,12,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00117","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,60,24,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00118","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,60,36,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00119","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,60,48,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",180,18,60.0471187609518,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00120","Push-Pull","Kenya","Admin1","Vihiga",,"Vihiga",54,10000,60,60,0.47787610619469,0.0758500435919791,"Kenya / Vihiga","Transferred Uganda survey estimate","Country","Transferred",112,11.2,60.0537993297745,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00121","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,10,12,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",162,16.2,10.0385763848589,12,10.038576826248,10.038576826248,21.9695080948999,33.7090633607424,38.5915175734208,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00122","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,10,24,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",40,4,10.1392436676024,24,10.139243760586,10.139243760586,16.5071351866102,24.1110924813931,28.9955798329877,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00123","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,10,36,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",19,1.9,10.1753997059657,36,10.1753998515286,10.1753998515286,14.5238201287672,20.4215231264983,24.9630435610398,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00124","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,10,48,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",12,1.2,10.6533785662326,48,10.6533786385381,10.6533786385381,14.1319065520018,19.2776637554735,23.6072732575563,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00125","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,10,60,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",8,0.8,10.563715408472,60,10.5637171671893,10.5637171671893,13.4311166513306,18.0201501150348,22.1738271394268,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00126","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,20,12,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00127","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,20,24,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",103,10.3,20.0585765871141,24,20.0585765733728,20.0585765733728,30.1723451576483,39.57737937268,42.7593775740148,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00128","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,20,36,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",46,4.6,20.241182920627,36,20.2411816838442,20.2411816838442,27.2940913898659,34.8175342264275,38.4241397906657,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00129","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,20,48,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",27,2.7,20.2901213841794,48,20.2901194121465,20.2901194121465,25.7087181159411,32.1432481219245,35.8710981323625,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00130","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,20,60,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",18,1.8,20.2556495887912,60,20.2556476267236,20.2556476267236,24.6978117168518,30.4526330835402,34.2157401344235,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00131","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,30,12,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00132","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,30,24,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",243,24.3,30.0050052917755,24,30.0050001769819,30.0050001769819,41.0112348745377,48.9922926620916,49.4962244187619,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00133","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,30,36,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",89,8.9,30.0002284574929,36,30.0002282514214,30.0002282514214,38.0836759524122,44.7089255922699,46.0104349303923,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00134","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,30,48,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",50,5,30.0998593939594,48,30.0998590308765,30.0998590308765,36.307163004512,41.9469377690231,43.6446041051386,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00135","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,30,60,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",33,3.3,30.1573382635039,60,30.1573326698045,30.1573326698045,35.1784672643323,40.1536344647569,42.0593291817254,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00136","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,40,12,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00137","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,40,24,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00138","Push-Pull","Kenya","Admin2","Homabay","Homa Bay","Homa Bay",17,10000,40,36,0.306666666666667,0.0758500435919791,"Kenya / Homabay","Transferred Uganda survey estimate","Admin2","Transferred",192,19.2,40.0331830223465,36,40.033183017699,40.033183017699,47.3135654988159,51.3666656583817,50.2484501016141,TRUE,"Target achieved; safe withdrawal identified"
